OSM_ID,NAME,Region,Area_ha,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
-1105513,городской округ Михайловка,VGG,"368843,9","135,71418","114,918","85,42259","158,47909","141,44701","140,48499","128,81642","102,61201","102,80741","147,60063","96,32996","136,70305","116,13713","114,00949","84,21358","167,89219","127,79733","154,84192","129,77395","127,28796"
-1106384,Фроловский район,VGG,"325763,3","127,47783","118,08566","81,57131","149,71589","134,65143","134,40591","125,65875","99,52467","97,29279","146,23333","93,77039","130,08523","117,1832","113,74393","79,40898","146,00631","122,94637","139,99704","125,40287","119,06396"
-1106196,Даниловский район,VGG,"294930,7","131,05","118,5","82,45","151,7","135,60001","137,35","131,2","102,65","98,45","152,60001","97,25","133,85001","118,75","117,05","78,8","158,7","126,1","146,6","131,8","127,5"
-1107382,Ольховский район,VGG,"322511,2","122,2",121,"79,4","145,25","126,45","131,2","119,6","97,7","93,65001","145,40001","94,4","125,10001","117,9","114,35","77,6","133,50001","119,65","130,1","122,65","115,1"
-1108299,городской округ Волжский,VGG,"23033,5","106,9","111,3",79,"137,2","122,4","113,60001","93,2","95,6","94,5","145,8","93,4","117,9","118,3","104,2","76,9","113,5","113,9","113,8","106,4",95
-1099982,городской округ Волгоград,VGG,"86172,1","109,54891","110,51853","77,66033","140,74715","126,80436","115,67474","90,96566","96,99656","95,50605","142,64481","91,77593","117,91939","117,83482","103,63634","78,64703","113,18102","113,93333","115,25396","106,11079","93,76233"
-1112274,городской округ Урюпинск,VGG,"4090,8","146,33425","113,14676","85,49583","173,5169","149,70069","146,22106","134,63356","112,80787","113,2875","142,40301","100,83055","147,02522","115,19467","113,03357","102,62106","205,51806","130,92639","177,53125","130,38565","136,05394"
-1106825,Калачёвский район,VGG,"422270,6","116,85","109,2","80,8","148,4","132,45","121,10001","88,55","98,3","100,1","136,4","91,65","117,7","117,45",105,"86,7","113,35","113,55","117,3","105,25","91,55"
-1103655,Клетский район,VGG,"354861,2","135,7","117,55","91,1","167,6","150,45","141,2","113,1","101,9","110,05",139,"99,7","129,9","121,3","115,5","95,55","142,3","123,75","138,6","122,35",112
-938664,Черноземельский район,KL,"1077101,4","81,64","73,94","65,02","98,84","96,54","70,2","73,46","75,06","86,32","109,54","102,94","71,54","73,56","68,62","76,86","81,22","74,2","73,56","83,4","58,5"
-1396090,Оренбургский район,ORE,493283,"121,53334","135,4","71,93333","119,93334","98,1","113,83334","173,36667","139,60001","110,96667","110,76667","102,03334",59,"107,43333",110,"88,23333","138,66667","99,8","88,33334","110,2","123,53334"
-1395129,Шарлыкский район,ORE,"289577,1","147,35001","149,1","86,35","132,75001","109,05","136,3","198,85","153,2","122,6","127,5","121,45","71,95","132,4","122,3","101,65","152,75","119,7","109,85","133,9","159,15001"
-1396081,Бугурусланский район,ORE,"281499,2","184,53227","157,59407","92,21659","146,01703","124,02761","165,0692","228,18309","161,29249","127,83039","146,71528","152,9777","109,43544","158,50291","139,98648","122,44739","191,7281","145,74019","147,58442","174,80958","187,37835"
-1395131,Илекский район,ORE,360851,"115,2553","132,78168","72,51173","122,9551","97,24141","116,12629","164,12808","135,49272","105,91409","109,77194","110,67744","59,31585","105,74266","109,42764","89,21926","143,75786","99,08149","88,6466","115,80145","116,51168"
-1395130,Первомайский район,ORE,"504559,3","134,8","139,4","83,23333","131,46667","106,36667","128,20001","170,10001","136,46666","101,96667","124,4","127,83334","79,9","119,33334","119,2","93,2","157,33333","111,9","108,46667","139,46667","134,26667"
-1396092,Ясненский городской округ,ORE,"379254,6","77,15","98,75","48,65","93,9","73,2","86,45","119,4","97,85001","89,2","78,55","67,25","51,85","87,15","94,55","71,65","109,35","79,25","74,3","73,5","100,65"
-1395226,Красногвардейский район,ORE,"289822,6","157,9","159,5","93,1","143,5","119,9","147,65","203,9","162,45","120,75","131,95","135,89999","83,2","138,45","124,7",104,"165,95","126,3","122,8","151,25","166,55"
-1540277,городской округ Бузулук,ORE,"5779,9","177,2","166,5","98,3","151,3",128,"157,2","215,89999","171,10001",127,"152,3","155,3","100,7","154,40001","137,8","112,9","190,7","137,7","140,90001",175,"181,8"
-1396085,Пономарёвский район,ORE,205453,"170,37397","158,09066","93,38071","140,36622","116,21924","149,50173","213,88894","161,32122","124,32885","134,98346","134,86145","86,24743","144,84341","128,21118","109,10367","166,30618","133,15173","125,06406","152,46549","173,50067"
-1396083,Абдулинский городской округ,ORE,"178296,1","179,85496","154,49041","89,11777","143,11293","116,10387","158,81095","220,15562","161,03798","125,35469","138,90591","142,38992","101,33484","151,59315","133,58572","116,52415","177,2439","140,65564","137,41183","162,85366","179,78944"
-1396086,Сакмарский район,ORE,"203886,5","130,76749","142,91369","77,27414","126,44456","104,0219","121,77569","183,58605","147,00802","117,22545","117,89612","108,77722","63,57408","115,92708","115,5013","93,03143","143,53349","106,68794","96,52918","118,09602","137,39431"
-1396087,Новосергиевский район,ORE,"453276,8","134,16667","144,13334","82,36667","134,16667","108,76667","131,33333","180,63334","150,33333","114,9","121,66667","124,50001","66,96667","120,13334","117,9","96,63333","156,53334","109,5","101,5","130,73334","134,66667"
-2005276,городской округ Бугуруслан,ORE,"8564,2","184,11844","156,17368","93,05962","147,25875","124,67367","167,7763","231,48332","162,02891","127,69825","147,87368","155,16576","113,36665","160,9763","141,77894","125,47893","196,04295","148,17982","151,65788","177,55875","189,07718"
-1395127,Курманаевский район,ORE,"287386,2","154,60001","150,8","88,55","141,9","119,15","144,95","191,55","154,2","117,35","140,4","145,25",91,"140,10001",130,"105,15001","175,5","125,35","126,4","159,35","159,10001"
-1398584,городской округ Медногорск,ORE,"35199,9","96,9948","123,24498","61,68539","114,19154","93,94089","99,02383","154,4495","119,66226","106,35833","97,52681","75,33413","52,98696","92,21086","103,21904","76,52518","126,79505","92,65208","80,08816","81,36073","113,67917"
-1395134,Северный район,ORE,"208712,1","188,4796","152,57615","87,27101","146,24136","118,9058","167,325","226,91803","157,08905","128,89651","144,94638","151,83467","117,64032","162,22842","141,74925","127,18328","190,76932","148,66342","151,23008","174,00154","188,5431"
-1395128,Ташлинский район,ORE,"343832,5","135,13681","140,13609","81,67615","130,02024","105,79812","129,30434","174,70761","144,89381","106,48802","122,91","127,22702","72,40765","117,94739","117,16365","94,73549","156,7329","109,27953","102,79145","134,27634","131,40638"
-1395227,Александровский район,ORE,"305153,7","147,13927","150,75887","86,0035","133,81123","111,55163","135,72847","196,37498","153,26914","120,42767","125,60721","124,22597","72,30118","129,33294","120,45779","99,74611","154,53088","118,15078","110,39057","136,14225","155,37007"
-1927915,Кувандыкский городской округ,ORE,576989,105,131,"65,3","122,8","100,65","106,3","164,65","130,60001",112,"104,65","83,3","58,8","102,25","109,65","82,25","132,05","97,90001","87,05","90,85","122,2"
-2573629,ЗАТО Комаровский,ORE,"1057,3","77,5","99,2","48,4","97,5","74,4","85,4","123,60001","96,50001","89,7","78,7","66,3","50,1","87,2","95,7","70,7","110,6","79,8","73,6","72,7","101,8"
-1396084,Матвеевский район,ORE,"177321,7","176,21134","155,3365","91,67917","141,76143","116,98733","155,82827","218,70296","162,05563","124,03644","137,83063","141,369","93,6016","146,00862","130,70065","112,50612","175,06543","137,14624","132,86402","160,36167","177,26804"
-1395090,Гайский городской округ,ORE,"298730,5","94,9","117,9",59,"112,25","90,8",98,"148,7","115,8","99,9","91,95","73,35","53,2","94,25","103,6","75,1","123,05","89,9","79,2","81,45","112,55"
-1395132,Соль-Илецкий городской округ,ORE,"524409,4","101,16667","125,33334","63,73333","115,1","88,66667","104,23334","158,16667","126,03334","102,83334","101,6","96,9","55,1","95,63334","101,9","83,1","132,03334","92,66667","80,7","102,8","107,43333"
-1395094,Светлинский район,ORE,"558505,3","68,925","87,975","43,55","77,8","63,7","78,35","102,025","88,3","85,15","73,95","63,375","49,6","78,525","83,675","68,5","98,975","72,825","70,25","67,65","90,725"
-1396088,Сорочинский городской округ,ORE,"282463,5","150,12203","151,4228","88,23292","139,13643","116,31772","142,20965","195,58563","156,86911","119,86499","131,46368","136,73426","78,60475","134,5603","122,37506","101,31108","165,11645","120,50491","116,57743","146,39811","155,11915"
-1395133,Октябрьский район,ORE,"269164,8","134,4","145,75","79,95","130,15","107,05","126,55","185,9","149,75001","120,15001","121,25","114,25","64,85","118,9","117,55","94,95","147,6","109,60001","100,3","123,3","142,45"
-1396080,Бузулукский район,ORE,"380384,5","177,13334","165,66667","97,9","150,56667","127,6","158,56667","217,49999","170,83334","127,43333","149,93333","154,43333","101,46667","154,8","137,50001","114,96667","190,2","138,86666","141,86667","174,06667","183,26667"
-1396089,Переволоцкий район,ORE,"273323,3","130,6","143,25","79,25","128,50001","104,85","125,35","179,40001",146,"114,5","117,7","116,40001","62,65","116,4","115,3","93,7","150,25","106,8",97,"124,3","134,55"
-1395091,Беляевский район,ORE,"370606,6","107,7","128,8","65,9","116,75","97,7","103,55","166,50001","130,10001","111,4","107,3","90,55","55,8","98,9","107,65001","82,6","135,45","97,85","84,9","96,15","118,65"
-1398505,городской округ Новотроицк,ORE,"39819,5","93,46149","120,45151","60,46038","111,93376","92,5149","94,98432","147,5664","115,1298","105,00095","92,97924","70,24168","52,13376","93,01998","104,8466","74,82282","125,72472","90,94358","78,60603","77,15659","111,83377"
-1395096,городской округ Орск,ORE,"141143,6","90,31805","114,80439","56,56315","109,15797","88,35949","95,82228","143,12973","109,82006","99,20587","87,94429","68,49759","51,20947","92,52939","103,07243","73,05617","121,50824","87,85164","77,34111","76,60468","110,10789"
-1395097,Тюльганский район,ORE,"189159,9","131,2","145,00001","77,5","131,85","104,8","122,3","187,1","149,5","117,15","117,40001","105,1","67,9","118,25","116,45","94,75","139,75001","107,9","98,1","115,5","138,85001"
-1395087,Домбаровский район,ORE,"359919,9","75,5","96,3","47,8","91,45","73,8","79,4","122,45","96,1","94,95","79,7","60,7","45,5","78,35","90,3","67,1","109,25","79,3","69,75","63,4","97,85"
-1398615,городской округ Оренбург,ORE,100089,"120,03139","134,55707","71,74307","119,2155","96,98952","112,97656","171,11425","137,59296","109,69868","110,01048","103,59438","57,95009","106,6416","109,59399","88,03634","139,891","98,96998","87,36894","111,06986","121,7025"
-1395095,Саракташский район,ORE,"366200,3","116,4","136,95","70,2","126,8","102,1","110,6","176,40001","142,3","113,7","110,9","95,35","61,45","108,3","110,65001","87,75","135,60001","101,2","90,8",103,"127,8"
-1395092,Кваркенский район,ORE,"522027,6","90,6","114,9","56,06667","106,26667","85,1","98,93333","136,53334","105,53334","87,13334","82,33333","70,23333","58,73333","97,03334","99,4","74,1","111,96666","83,3","78,43333","85,9","105,03334"
-1396091,Новоорский район,ORE,"294959,4","89,85","113,4","55,6","108,65001",86,"95,65","140,35","108,55","95,4","85,1",70,"53,55","95,35","104,15","74,8","120,2","86,2","78,35","79,7","109,95"
-1396082,Асекеевский район,ORE,"236798,5","178,90001","162,25","96,45","147,05","124,3","162,40001","223,7","168,2","126,35001","143,7","149,2","99,2","150,05","134,85","115,9","184,7","140,85001","140,1","168,95","182,8"
-1395190,Тоцкий район,ORE,"310251,7","154,64501","151,88976","88,76906","140,29216","117,77075","144,00305","194,92202","156,6566","117,71426","137,51635","143,62224","86,7713","138,35519","126,42182","104,26399","172,27812","123,44879","123,33736","155,81419","158,65363"
-1395088,Акбулакский район,ORE,"497675,6",97,"125,43333","61,36667","113,16667","89,2","99,9","157,46667","120,76667","104,96667","101,26667","91,43334","53,56667","93,1","102,5","81,2","132,70001","94,3","80,00001","96,53334","108,36667"
-1395099,Адамовский район,ORE,"653062,7","82,75","108,7","53,4","98,85","76,35","91,3","123,1","97,05","83,4","76,4","66,5","54,55",88,"92,75","71,8","107,2","78,15","73,2","78,8","97,75"
-1395228,Грачёвский район,ORE,"173716,8","172,64927","160,84184","95,12464","146,7139","123,30767","157,50339","215,96545","166,35938","125,16359","142,11835","147,38847","95,30595","148,1548","132,21002","112,39866","180,72183","136,09692","136,05448","165,31918","178,26443"
-214670,Курмангазинский район,ATY,"2153465,2","63,98889","86,1","66,88889","79,52222","73,56667","72,73333","75,42222","63,7","73,66667","85,42222","85,01111","61,88889","66,47778","65,38889","63,31111","87,05556","70,24444","58,42222","77,76667","54,86667"
-214836,Исатайский район,ATY,"1442427,3","53,02857","84,58572","66,18572","68,07143","55,38571","67,34286","70,52857","59,28572","68,22857","69,64286","77,75715","49,92857",55,"59,71429","58,22857","89,84286","63,78572","51,42857","71,2","52,14286"
-214839,Махамбетский район,ATY,"886870,4","43,85","87,725","62,95","64,5","41,225","65,375","71,025","60,075","63,975","60,2","70,4","42,575","51,675",60,"55,675","94,45","62,175","48,55","66,5","53,025"
-214840,Жылыойский район,ATY,2961141,"44,79167","95,03334","71,8","59,075","46,35","61,38333","80,90833","62,08333","75,8","82,56667","69,19167","45,16667","63,04167","56,06667","64,03334","107,18334","60,58333","48,79167","82,03333","62,19167"
-3389541,Атырау Г.А.,ATY,"433723,9","38,26818","81,7481","60,80604","57,97519","38,13478","60,33883","67,67703","58,38364","61,72349","58,11545","67,14619","38,88453","47,90645","53,51051","53,65993","89,82816","58,27512","44,30515","63,63951","50,67298"
-1858730,Кизлярский район,DA,"13780,9","86,64698","107,16992","87,00752","119,51954","104,99059","75,63571","78,26842","73,4891","92,98459","127,91954","111,69134","79,03721","89,26315","79,56916","97,08909","107,91127","78,48759","104,01353","88,71804","78,08458"
-1858723,Дербентский район,DA,"105,4","89,49923","146,31066","148,36584","157,49613","134,6646","104,01932","86,30278","104,6898","107,62287","158,45517","125,42087","91,70123","113,75317","79,37991","129,3646","136,4394","83,69135","148,37326","82,87914","81,82952"
-1858727,Карабудахкентский район,DA,"1739,9","115,22767","162,18969","127,70377","171,92867","143,5429","109,84616","98,75635","105,46063","107,96554","187,79145","145,42591","97,87321","122,47584","103,22503","137,981","153,18276","97,73258","159,0429","108,90554","110,90302"
