OSM_ID,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
-938732,"4819,01846","4993,90551","4541,808704","5424,0807","4990,847932","4838,753497","3921,099074","4759,965458","5022,903179","4524,327156","5170,62437","4583,69128","4787,228138","4576,532242","4691,334103","5557,575999","4677,334095","4014,193564","4884,377243","3949,709808","5397,462051"
-938668,"3959,37195","3696,70665","3508,173806","3776,168563","3611,117177","3532,235822","2957,181096","3119,070576","3266,28509","3172,029066","3157,299114","2938,95594","3814,048575","3280,240957","2771,156657","4141,99193","3415,633875","3354,253942","3743,22176","3299,199317","3883,325202"
-938666,"4187,056391","4387,775009","3911,356807","4661,499486","4170,668897","3853,636682","3271,874877","4276,193365","4418,648054","4075,93342","4179,387298","3876,902598","4066,317681","3808,899262","3577,080072","4797,785208","4043,982182","3672,771694","4248,009572","3466,568685","4641,408664"
-938665,"3266,873118","4123,877143","3294,31769","4206,995542","3750,216614","3652,889992","3318,020818","3921,922008","3340,872666","3589,856633","3770,19304","3281,656429","3772,509155","3054,804594","3504,246047","3975,710432","3785,092384","3502,367785","3787,822753","2917,821273","3916,936582"
-938664,"2844,175352","3170,419469","2515,977049","3069,143252","3234,664251","3333,461612","3040,337759","3198,902753","3506,355631","2778,69478","3516,90422","3092,435888","3760,850539","2841,749851","3042,937605","3261,36301","2991,747325","2947,661887","3249,445635","2384,608238","2632,681457"
-938663,"2789,285103","3423,475452","2816,894579","3228,3596","3507,143104","3521,270453","3159,378872","3056,80507","3394,752171","2994,859853","3498,308619","2885,980724","3536,545489","2853,364661","3103,286828","3567,001349","3228,005609","3227,297095","3278,064029","2511,380276","3190,219616"
-938662,"3413,26988","3585,163572","3249,251488","3829,129621","3554,466486","3692,157859","3083,21933","3417,440874","3193,654908","3362,434162","3313,929525","2941,538711","3591,117818","2879,337325","3141,313308","4139,465955","3588,029041","3595,759454","3798,364092","3047,211593","3803,788292"
-938661,"3728,088978","3631,806761","3435,368763","3805,8704","3600,789611","3644,668774","2995,581695","3515,154226","2997,700553","3265,49434","3345,987615","2952,601305","3901,529581","3460,367792","2995,570428","4172,189987","3381,005102","3224,636239","3766,525987","3358,592148","3809,401607"
-938660,"2796,295014","3272,711015","2710,938887","3194,15989","3193,359102","3250,407894","3010,022812","2763,803099","2921,602833","2793,384748","3204,005573","2776,658997","3090,315842","2493,953998","2608,943824","3512,03984","3196,050711","3180,317817","3159,439364","2390,784167","3035,359599"
-938659,"2977,573888","4322,083854","3046,476878","4045,375971","4038,348084","3926,617843","3474,922731","4042,304463","3806,325468","3412,675227","3898,198502","3426,200897","4049,842015","3392,301455","3965,476471","3780,278496","3474,081802","3580,430338","3805,215583","2631,13042","3760,975912"
-5515236,"710,8723398","1064,454982","1287,804709","1097,319147","1059,402546","1215,429904","1170,173253","900,4261032","972,4293311","991,648938","846,5281172","886,5398953","877,4471859","769,3556256","845,9532666","1443,112272","1377,140201","905,3523932","1055,19624","890,3803215","765,3539121"
-5515125,"841,3571406","1540,704551","1354,805572","1110,360517","1205,457916","1145,433242","1525,147989","1071,825057","1122,393931","1355,262336","1021,092771","1035,941638","850,6370909","827,7479799","1100,789328","1638,40099","1564,207828","1415,373733","1273,271039","1059,39139","937,7979461"
-222960,"851,9725546","1440,125985","1409,656322","1285,946714","1216,592318","1356,905203","1280,913973","1053,766914","1137,950104","1222,525253","999,1244733","1016,067277","948,3438737","866,7182435","1026,417081","1473,872034","1295,77147","1151,830559","1247,433865","992,1269496","900,6815007"
-222957,"907,7463476","1485,260143","1371,890768","1278,447694","1303,840464","1271,017534","1589,493347","1178,094018","1304,582975","1236,43913","1026,958192","1022,852414","909,2430233","858,3690247","1056,321089","1612,676894","1600,287943","1300,194067","1083,251261","1017,401009","866,2365876"
-222955,"1000,520615","1526,951784","1332,646497","1427,921167","1233,002457","1269,482018","1548,117694","1364,761355","1323,981235","1333,213068","1213,222537","1162,795916","1164,764868","1026,934885","1178,088618","1656,288013","1506,121732","1272,514606","1233,074705","1197,068858","916,4405504"
-222948,"1029,760489","1563,422157","1519,94805","1508,680644","1480,039207","1583,723547","1709,189715","1266,555465","1439,171727","1418,573723","1200,101344","1276,564982","1175,432004","1016,174626","1248,581087","1907,371509","1602,655986","1394,580404","1317,751335","1169,993978","947,8435249"
-222946,"1154,187205","1471,270575","1449,705289","1388,857024","1403,92812","1476,837592","1673,135399","1279,789545","1430,246982","1401,138688","1315,801009","1330,531278","1241,76657","1123,942657","1300,234674","1777,834085","1482,162179","1284,534678","1290,363829","1204,764891","979,0908701"
-2573629,"2816,19043","3078,166667","3324,523844","2703,666748","2903,642904","2550,547607","2890,571289","3022,476074","2933,285726","2346,904704","2696,42863","2304,523844","2986,380941",2548,"2764,238118","3240,5","2713,999919","2701,809652","2550,881022","2780,30957","2327,738118"
-2005276,"5115,857129","5173,899902","5208,814453","5417,528516","5061,671387","5442,528613","5446,842871","5781,628418","5056,300098","4653,799902","5452,771484","5465,642773","5751,885742","5108,385938","5191,728711","5521,714453","5317,6","5011,714258","5455,999805","5700,128613","5209,957129"
-1927915,"4259,564749","4478,574413","4684,017144","4684,644145","4273,332668","4320,480419","4392,634078","4484,880447","4344,501046","3510,132745","4231,039131","4068,095154","4703,956556","3877,551008","4140,363131","4559,028746","4213,988326","3878,03166","3881,064932","4265,550693","3832,421726"
-1540277,"5221,642741","5506,714193","5249,05957","5566,000081","5150,642741","5506,535726","5340,583415","5462,000081","5110,702393","4529,952311","5403,654704","5349,749919","5769,143066","4881,868978","5409,535807","5597,547363","5536,464274","5171,095296","5183,404704","5371,559489","4926,178548"
-1398615,"3379,023063","3590,652068","3792,822611","3408,434509","3245,752384","3194,175012","3456,925004","3749,267896","3291,792855","2592,341667","3197,920243","2973,477384","3786,864278","3198,221427","3436,539278","3950,777224","3467,916496","2904,159805","3426,789121","3510,327675","2899,092963"
-1398584,"4450,947498","4566,378833","4804,891422","4902,207309","4434,857843","4633,273805","4516,878892","4577,225512","4624,831904","3667,901277","4512,371848","4218,936243","4885,993707","4056,060937","4356,605024","4661,280826","4392,332615","4015,929975","4099,589657","4365,821454","3941,485992"
-1398505,"3535,976173","3852,798745","3896,092157","3778,337391","3516,531355","3409,187371","3673,720725","3636,591342","3373,435606","2752,112325","3225,172226","3026,425668","4032,550093","3103,307604","3345,999998","3711,620009","3348,672592","3065,835447","2972,667036","3589,258645","3104,024192"
-1396092,"3121,585266","3261,832897","3569,227128","2825,496789","2972,144444","2793,638034","3131,962361","3287,28082","3142,386567","2564,358567","2877,600429","2440,000406","3289,68591","2753,081206","3051,79856","3437,070148","3005,889003","2787,349571","2691,6945","2980,030077","2484,629668"
-1396091,"3326,020309","3552,339626","3680,424397","3092,375454","3119,126744","3142,32631","3328,649396","3287,324182","3190,371334","2599,247235","2986,723936","2761,217911","3724,253516","2885,80701","3062,158035","3382,766646","3065,170276","2716,366781","2730,776098","3332,996846","2788,727191"
-1396090,"3484,466682","3806,444548","4005,812536","3701,052127","3316,732894","3366,814781","3799,996312","3854,43908","3487,002964","2732,316324","3371,988761","3094,070828","4058,031659","3194,592582","3489,615652","4116,389748","3523,697473","3089,900899","3461,894262","3569,307361","2993,658471"
-1396089,"3884,894912","4320,956426","4501,63472","4294,067381","4163,801389","4267,052873","4339,639357","4676,037494","4272,940906","3704,983046","4344,750568","4007,851863","4553,720711","3991,533956","4288,857744","4502,35831","4352,010639","4114,11453","4303,255048","4358,108616","3672,989387"
-1396088,"4320,416292","4814,465168","4762,263423","4860,739842","4863,067651","4930,294995","4698,870435","5048,783702","4560,334522","3935,482884","4858,576222","4595,652182","5069,892478","4450,000248","4741,708968","4918,064331","4875,132506","4399,062583","4428,391979","4745,684487","4062,809189"
-1396087,"4164,802961","4673,686466","4750,47348","4749,837917","4552,00484","4662,316856","4580,968856","5081,700946","4496,681438","3751,462306","4673,939173","4357,031783","4959,828359","4215,955262","4439,857011","4802,121927","4746,629769","4255,15502","4420,319465","4663,607932","3907,564886"
-1396086,"4812,288062","5084,112915","5174,62175","4907,225998","4727,744693","4922,422695","5030,091325","5394,22252","4891,983607","4316,71195","5045,346636","4971,30562","5274,707263","4704,633513","5015,60771","5090,933242","4906,074951","4687,063208","4808,051502","5003,380547","4285,51757"
-1396085,"4715,721113","5136,450923","5145,579501","5037,902503","5239,106258","5334,415523","5058,683209","5297,266478","4895,637283","4257,35902","5294,717994","5099,062721","5486,504348","4760,726055","4957,506199","5120,498149","5057,48138","4825,534182","5025,069578","5162,305598","4538,606844"
-1396084,"4589,487049","4906,129932","5078,155115","4808,609512","4999,238786","5150,591797","4881,725156","5321,908877","4790,039428","4080,842859","4986,916981","4875,483696","5488,568741","4595,006775","4829,574791","4963,596114","5019,576983","4466,013859","4867,091522","4914,738533","4325,065171"
-1396083,"4814,49871","4980,655345","5081,541278","4950,60615","5135,004596","5393,801422","5111,557678","5378,198529","4886,283718","4315,836824","5219,034746","5190,779843","5561,356504","4690,283102","4872,81521","5154,016369","5062,963939","4810,108103","5071,161836","5127,650048","4598,022313"
-1396082,"4503,08641","4603,31569","5023,377882","4665,069115","4719,157833","5121,094467","4898,918146","5187,017295","4501,811027","3955,854847","4966,353665","4698,90286","5276,987105","4534,810263","4629,975426","4968,521064","4989,042192","4394,396945","4845,625252","5024,386427","4364,914527"
-1396081,"5166,408977","5094,009502","5228,045475","5352,152322","5186,689639","5584,771834","5341,399778","5829,807013","5033,578288","4564,471164","5486,850248","5487,793849","5805,919806","5038,071435","5132,445499","5420,814528","5274,511278","4952,733099","5399,112231","5513,237898","4957,118005"
-1396080,"4978,100226","5048,35081","5339,884781","5411,362884","5229,148018","5455,92282","5261,172235","5544,416457","5136,75457","4517,046074","5428,765542","5232,195848","5587,883053","4802,391716","5152,370407","5361,788023","5350,634758","4953,553164","5050,183428","5324,977715","4683,12115"
-1395228,"4726,127033","4931,910015","5287,93611","5104,456991","5357,140781","5241,377254","5098,283606","5386,068644","4962,010403","4163,266308","5324,359949","5077,895283","5519,513179","4632,391118","5082,862655","5157,132334","5174,331959","4602,623258","4812,871884","5104,267549","4397,404752"
-1395227,"3837,420338","4439,542443","4522,056703","4345,647221","4397,974731","4653,023095","4414,431187","4741,702914","4166,436465","3542,22874","4493,070143","4088,667383","4799,268179","4187,952249","4332,589387","4407,53858","4363,223923","3994,515773","4295,890895","4333,559154","3691,374672"
-1395226,"4390,906232","4989,853622","4979,514055","4823,696312","5089,654255","5140,27346","4804,668298","5164,360214","4563,989476","3934,110428","5024,040324","4547,678799","5243,198488","4454,150301","4747,017497","4900,717368","4952,805454","4344,179667","4548,763371","4882,111309","4075,999121"
-1395190,"4590,280589","4784,81597","4942,287902","4985,406333","4913,886336","4881,837091","4881,271134","5198,703699","4791,803954","4013,301019","4981,669095","4605,050283","5163,223024","4468,346564","4776,745445","5042,561533","4916,027468","4564,833701","4467,583872","4845,905133","4086,713915"
-1395134,"5166,748994","5178,10498","5175,809496","5309,942612","5320,489162","5657,838808","5467,275982","5632,031391","5132,514064","4776,944787","5396,14826","5637,090931","5914,863666","4936,974069","5144,722948","5390,946988","5385,766239","5040,991322","5470,976601","5428,680269","5048,19844"
-1395133,"4136,518031","4670,2961","4771,654648","4624,248263","4284,726074","4659,469508","4670,825266","4897,531888","4436,649812","4016,350906","4650,307207","4388,824541","4775,397421","4394,976392","4559,441755","4606,095713","4533,844684","4294,336355","4608,952864","4503,290579","3963,696934"
-1395132,"3617,453967","3677,171299","3716,024508","3527,590885","3416,163694","3197,542502","3722,517521","3695,627335","3408,894287","2734,387523","3273,534127","3045,121955","3816,294676","3042,401647","3038,654786","4219,607558","3524,334018","3024,616054","3321,781406","3397,517731","3044,588849"
-1395131,"4302,396618","4368,798532","4335,650281","4304,546729","4045,581441","3996,702863","4442,532485","4621,490479","4092,510267","3510,31084","4219,535049","3978,617628","4582,973885","3862,430189","4082,65038","4917,592142","4395,015569","3930,358354","4240,349271","4179,661659","3818,606922"
-1395130,"4274,477537","4459,530345","4423,492156","4570,816816","4358,200285","4464,838712","4520,822883","4660,130866","4115,459977","3549,34078","4420,82853","4247,652497","4589,479812","3887,202205","4222,410064","4838,351501","4549,747929","3991,40471","4146,635814","4161,015929","3633,531275"
-1395129,"4239,687736","4830,493675","4826,678986","4708,761415","4871,613903","5094,834235","4783,889412","5103,5841","4637,853564","4021,686982","4964,369566","4777,562883","5044,772757","4681,569204","4607,643139","4736,521799","4849,571708","4539,840274","4760,891485","4932,783773","4237,205148"
-1395128,"4471,830184","4647,916388","4643,222491","4847,878246","4557,195055","4580,220402","4666,727793","5222,474041","4602,175263","3883,185158","4795,615867","4513,048765","5197,055217","4305,176047","4526,893624","5186,563071","4843,797889","4508,597521","4448,696055","4626,54319","4000,753934"
-1395127,"4631,409223","4735,842015","4913,645356","4871,759688","4740,457166","4926,638675","4724,961325","5009,436124","4513,898331","3948,94786","4957,6647","4649,616846","5074,213442","4236,524351","4658,402533","5059,718457","5007,250385","4329,249549","4540,184042","4622,478165","4182,929389"
-1395099,"3102,022785","3351,191233","3451,420211","2888,047838","2969,089234","3167,513148","3223,789182","3304,286619","3172,646518","2683,655026","2962,731405","2685,562281","3291,044334","2829,827457","3148,019186","3347,396011","3086,618475","2773,500314","2769,14149","3192,819588","2505,767341"
-1395097,"4826,454818","5137,421765","5234,37398","5239,073018","4871,440052","5534,268521","5245,841538","5509,849848","5285,282061","4779,427538","5365,582389","5219,001034","5616,167858","4939,624612","5204,476522","5319,061515","5264,630359","5186,002087","5198,849803","5267,221569","4899,632397"
-1395096,"3349,720396","3669,004439","3615,514427","3372,201852","3123,843596","2959,873706","3297,15685","3386,107937","3067,834832","2510,875883","2817,211814","2692,047213","3525,753834","2818,642161","3073,969272","3514,381595","3120,541257","2811,100249","2732,061986","3100,820416","2825,747683"
-1395095,"5036,402874","5164,027801","5258,324585","5140,433952","4813,00152","5057,848192","5092,367264","5398,389141","5086,109077","4340,0513","5150,693533","5163,729384","5559,198293","4875,781864","4989,50209","5334,088312","5098,319173","4866,566602","4888,274702","5087,712197","4578,748206"
-1395094,"2984,688967","3147,498136","3281,681186","2608,747297","2847,502881","2492,216759","2939,321784","3027,45924","2626,370061","2269,213684","2592,973794","2154,782325","2830,616125","2513,37651","2876,151651","3278,149644","3007,097148","2586,819292","2379,468731","3005,5306","2282,092932"
-1395092,"3328,122573","3605,178892","3623,340694","3053,960581","3176,352638","3247,888594","3338,791836","3200,779127","3152,798057","2688,981506","3135,861431","2919,708291","3695,415717","2976,1202","3218,621742","3403,699685","3249,059743","2824,786038","2755,434964","3398,114044","2690,547915"
-1395091,"4139,21858","4496,97671","4521,716366","4401,95941","4012,209219","3921,579861","4260,134937","4414,790775","3971,110645","3163,037341","3975,80879","3735,051852","4525,872829","3558,890329","3860,996888","4520,616756","3961,026753","3701,195525","3616,906153","4115,844763","3527,549407"
-1395090,"3471,246366","3747,830215","3805,571984","3625,757854","3376,775556","3356,393855","3453,599483","3493,034039","3301,181028","2673,396533","3218,522066","3048,852467","4004,663516","3045,397134","3144,843144","3584,787838","3254,180801","2902,84774","2932,336605","3566,932749","3018,756942"
-1395088,"3602,594568","3808,483148","3980,407192","3738,630223","3324,740484","3315,254885","3666,972873","3904,356945","3453,292333","2743,385616","3366,673713","3018,651772","3943,264007","2974,773239","3128,709716","4180,976442","3447,446645","3183,911741","3132,631449","3528,33327","2933,426622"
-1395087,"3170,85866","3431,492878","3389,693809","3039,417969","3054,945146","2767,268789","3046,071515","3351,780866","3169,580204","2418,606607","2808,996798","2533,816591","3168,300708","2772,452773","2922,36718","3475,398448","2974,909342","2864,434364","2614,099233","2962,132995","2536,03435"
-1607368,"4477,658072","4295,685545","4526,582413","4927,354628","4506,609443","4923,318684","4316,882906","4594,321015","4122,820618","4026,865846","4625,47675","4151,83971","4389,924017","4199,154087","4027,985479","4893,21344","4607,17981","4596,254521","4680,263142","4138,17366","4615,311988"
-1607332,"4645,040557","4787,920642","4875,576696","5138,065279","4768,298047","5136,903893","4665,368652","4885,394173","4250,786591","4305,606702","4744,49739","4733,682521","4776,603848","4533,671926","4293,665275","5117,810279","4928,643605","4886,635159","4797,594475","4374,547607","5059,233451"
-1607220,"5384,036195","5302,129546","5206,595706","5887,519521","5310,777607","5629,186662","5409,012362","5504,462852","5095,795721","4823,518109","5313,717122","5055,380949","5327,907139","5166,809959","4979,308066","5860,036654","5572,179486","5239,627627","5641,713334","4983,227931","5585,757511"
-1606910,"4519,121862","4141,363461","4248,722692","5091,558809","4349,401288","4769,83825","3901,533634","4430,14708","4095,226907","3920,531509","4566,913833","3605,020989","4152,31301","4330,006269","3947,970552","4802,346615","4661,275211","4344,27944","4328,749986","4015,446425","4296,549601"
-1606277,"5451,805514","5134,397316","4963,895111","5688,919628","5339,953121","5429,718727","4919,274517","5244,049133","4868,715382","4775,786831","5170,03236","5039,783501","5081,65958","4926,793552","4702,674129","5646,610512","5472,670712","5165,825436","5394,637161","4780,875275","5508,241482"
-1600453,"4422,093778","4187,393954","4111,238307","4775,858129","4405,860364","4551,976195","3701,615306","4174,184476","3896,212695","3957,061229","4187,855562","3770,818091","3876,424444","4001,166979","3650,041592","4384,718038","4175,770305","3969,694204","4344,64892","3979,358424","4457,255204"
-1599759,"5281,56764","4687,78567","4667,071465","5366,647059","4872,689108","5023,302634","3975,479004","4796,731014","4423,663861","4566,323572","4861,365593","4297,43279","4527,067182","4515,218405","4211,201675","5368,214312","4934,512695","4666,9076","4849,693345","4326,310949","4994,403335"
-1590700,"5446,769626","5140,755718","4918,645193","5431,497669","5116,158983","5208,518413","4705,186657","5262,359438","4774,889404","5055,278793","5135,022965","4895,267255","4995,509191","4804,778753","4704,815658","5415,164307","5140,123804","4656,542822","5278,116577","4731,309554","5130,161841"
-1590261,"5136,039425","4960,103465","4721,625564","5404,115841","4797,142881","5116,876852","4092,248712","4921,492583","4780,371851","4852,657647","4789,103516","4658,972884","4444,628081","4411,886719","4360,830019","5177,09854","4737,38421","4141,120698","5068,780779","4369,896602","5162,396543"
-1589840,"4707,373845","4571,679642","4401,624225","4987,894415","4413,751239","4621,288157","3623,17076","4639,016303","4420,054496","4448,902","4436,64406","4287,765989","4248,971947","4060,057549","3961,291609","5021,756473","4220,918242","3853,101372","4531,820067","3941,495097","4899,445129"
-1589348,"4329,272857","4304,675863","4129,795401","4775,893877","4212,411631","3954,653534","3259,748044","4349,388094","4571,714857","4163,51367","4080,245334","3913,014546","4133,376061","3822,928024","3590,72293","4925,231452","4025,372687","3543,41205","4206,903587","3513,357142","4574,226246"
-1588570,"4318,33709","4473,942627","4132,473242","4771,370142","4154,748288","4240,23561","3323,723304","4376,15567","3919,715445","3953,953539","3905,166964","3748,739985","3954,620746","4086,773867","3391,412322","4623,516839","3816,494948","3587,484449","4038,304965","3682,213548","4277,152299"
-1561754,"4442,366711","4320,946266","4144,644945","4790,747508","4117,044601","4307,811215","3426,264665","4367,157007","3603,830674","3992,694517","4095,026767","3649,368525","3930,463669","3906,02133","3404,420527","4698,68448","4110,962561","3555,581967","4227,200318","3621,829636","4506,462319"
-1559626,"5645,377476","5065,117327","5132,607143","5969,19887","5397,857038","5530,367327","4403,663295","5489,668457","5077,382813","5219,857213","5358,229632","4596,729597","5062,397914","4738,331648","4733,158098","5792,168387","5274,831613","4954,959159","5246,596854","4563,903059","5608,275495"
-1554967,"4269,267904","4480,030608","4097,414258","4872,751067","4349,026528","4493,391825","3381,67349","4079,105147","4333,567451","4165,763882","4399,928562","3803,767292","4073,195919","3923,024522","3484,755092","4999,518387","4080,751025","3498,642864","4317,932687","3572,908175","4871,312228"
-1554872,"5591,428223","5585,071289","5548,071289","6144,357422","5542,856934","6139,285645","5293,142578","5506,856934","5347,714355",5561,"6094,071289","5619,857422","5587,071289","5654,642578","5257,571289","6214,571777",5312,"4896,356934","5827,214355","4857,856934",6025
-1553914,"5413,785645","5305,821289","5506,357178","5648,964111","5070,856934","5693,5","4621,392822","5264,2854","5094,607178","5193,678467","5458,214355","4991,893066","5621,892822","5025,464355","4924,035889","6033,071533","5365,392822","4138,214355","5291,821533","4524,893066","5356,142822"
-1552931,"4943,553711","5154,2323","4996,7323","5452,053711","4845,30365","5104,1073","4549,339233","4898,160767","4869,714355","4863,053589","5028,035645","4842,589233","4851,053711","4717,589233","4760,196289","5390,6427","5181,75","4592,910828","5021,571533","4641,875","5223,678589"
-1551292,"5040,045239","4690,89526","4687,567826","5172,324996","5073,533845","5070,986701","4563,353545","4782,211885","4611,116223","4686,188845","4936,323197","4688,885014","4650,954006","4727,048427","4549,684032","5148,68647","4729,829304","4087,535094","4342,457828","4007,170982","4347,28803"
-1550748,"5725,50418","5578,794562","5354,807888","5888,627917","5642,341521","5498,400316","5581,20309","5785,320959","5051,821215","4907,622301","5347,45658","5211,804691","5437,648492","5284,108659","5268,70538","5936,023425","5862,643808","5574,260879","5867,439336","5351,913806","5551,119909"
-1549274,"5724,927438","5606,331996","5332,744566","6009,675477","5676,990867","5387,089742","5531,965137","5586,586863","4860,742295","4800,669145","5394,418305","5034,105703","5372,93432","5320,594898","5020,307432","5883,487988","5577,111434","5432,431473","5892,941148","5279,630879","5435,209719"
-1528452,"5431,75049","5367,787692","5131,646087","5793,942455","5518,188426","5365,689724","5367,684225","5468,455401","4827,086619","4821,506142","5349,823828","5064,022285","5261,536165","5197,307021","5001,845186","5694,641897","5529,557238","5399,999336","5762,331919","5113,360712","5342,711063"
-1526041,"5269,34628","5108,599706","5008,759538","5552,896966","5311,934272","5258,122939","5140,686674","5163,707872","4684,628868","4795,15485","5094,355757","4905,628067","5002,711228","4914,354346","4929,88113","5433,271386","5372,457934","5074,334276","5468,46599","4937,945856","5194,562931"
-1521746,"4940,533346","4721,032279","4599,0635","5182,170394","4949,31023","4887,956262","4571,776103","4830,239333","4426,68658","4544,494133","4752,220131","4417,798498","4532,117792","4543,245205","4532,135367","4971,19979","4852,678858","4693,643384","5011,021967","4459,589165","4998,100445"
-1518808,"4909,143341","4572,586772","4566,844195","5137,854312","4745,841254","4770,821428","4844,964364","4968,71027","4407,257375","4162,547127","4772,960848","4528,121449","4994,548001","4778,226511","4442,030854","5277,278272","5169,918866","4925,56428","5144,803614","4812,10801","4973,669257"
-1517393,"5298,999756","5353,035645",5095,"5718,357178","6165,214355",6136,"5752,642578","6175,857422","6013,571777","5852,714355","5772,5","5529,500488","6288,571533","6182,607178","6382,321533","6673,75","6487,285889","6394,607178","6428,606934","6186,821533","6632,25"
-1517228,"4990,171436","4522,135693","4451,364307","5156,164209","4910,057129","4769,871387","4233,957178","4784,928711","4011,178564","4254,664282","4642,107178","4338,611138","4412,476291","4291,873047","4016,404785","4824,460314","4516,722276","4576,848145","4745,089294","4437,785675","4954,616089"
-1515475,,,,,,,,,,,,,,,,,,,,,
-1515377,"5223,939747","4976,849671","4855,334905","5670,667304","5301,719642","5578,407737","4925,729764","5371,605032","4792,137119","4941,773166","5107,713418","4591,388847","4801,46484","4918,029416","4700,462898","5319,937882","5247,303638","4976,663182","5550,895247","4767,315942","5442,258653"
-1503701,,,,,,,,,,,,,,,,,,,,,
-1501938,"5926,692595","5548,104015","5640,308976","6050,254681","5807,163054","5795,083815","5220,596308","5770,986031","5254,712721","5299,942584","5564,976764","5314,130403","5342,718952","5089,754607","5120,670845","5715,864948","5368,354131","5241,412226","5088,113103","4808,141393","5255,346751"
-1491892,,,,,,,,,,,,,,,,,,,,,
-1482450,5933,5564,"5577,571289","6335,786133","6031,071777","6061,142578","5762,5","6179,714355","5653,071289","5565,500488","6243,285645","5948,5","5650,071289","5663,071289","5374,785645","6141,571289","6080,856934","5638,214355","6118,428711","5709,071289","6065,571289"
-1281563,"5989,154704","5470,404622","5668,369059","6138,416585","5717,250081","5917,095215","5356,178548","5839,154704","5421,928467","5623,142985","5736,666585","5568,17863","5419,738118","5387,000081","5685,083252","6143,654785","5696,154622","5658,202474","5639,988118","4915,607259","5411,071452"
-1060757,"5200,124049","5101,827123","4837,999923","5496,819619","5103,244295","4956,481188","4353,236881","5019,413574","4801,428557","4903,781892","5129,135331","4914,755679","4940,616596","4674,616545","4747,360878","5593,642835","5039,597708","4655,774388","5015,056358","4488,789474","5085,954808"
-1060754,"5052,30082","4855,069336","4726,22541","5246,783191","4885,601453","4692,314413","4851,696205","4979,682203","4452,339398","4289,519984","4867,95144","4567,555104","4787,337863","4763,377929","4570,639049","5258,037527","5197,381018","4959,948249","5276,746934","4909,603657","4945,58863"
-1060737,"5596,527717","5356,609842","5292,77795","5783,918862","5360,786684","5437,127797","5465,350827","5525,243433","4717,390178","4711,023306","5209,66375","5064,150143","5319,488844","5226,981503","4930,100099","5702,64771","5647,546171","5353,663292","5566,796868","5166,720592","5400,458207"
-1060701,"5150,557125","4919,904385","4746,281112","5459,194102","5231,976952","5105,039787","4730,030522","5082,66588","4650,267883","4763,086963","4995,709656","4793,309342","4943,907845","4697,957338","4692,487889","5451,324823","5192,172898","4835,013029","5166,888331","4688,24036","5226,842985"
-1060675,"5741,999962","5526,730741","5443,376371","5853,94504","5608,671668","5655,8242","5220,457407","5474,740441","5295,695003","5131,504169","5488,413527","5268,449191","5315,44089","5007,354361","5126,648358","5714,94366","5361,372258","5183,460168","5296,009559","4986,329679","5252,548068"
-1000503,,,,,,,,,,,,,,,,,,,,,
-975782,"3883,392705","4134,604817","3747,129011","4348,025952","3883,133704","3985,525293","3276,231889","4138,031368","3411,233902","3557,121377","3903,980014","3316,765648","3968,918483","3466,36726","3328,905235","4296,13857","3872,091055","3580,538648","3941,227051","3221,014609","3851,446334"
-974538,"4039,991962","4375,699632","3705,340398","4826,553696","3930,415558","3687,75397","3455,563137","4418,296399","4161,79727","3884,177586","4240,402116","3699,343732","4094,3191","3655,754793","3380,333734","4274,347752","3867,604006","3564,189543","4078,522871","3315,641891","4127,446562"
-973238,"5841,5","5105,071777","5281,999512","5895,857422","5236,214355","5037,999512","5035,428223","5317,428711","5304,786133","5018,713867","5572,428711","5447,714355","5395,928711","5057,856934","4983,071289","5208,713867","5290,071289","5004,285645","5292,785645","4994,571289","5480,571289"
-971964,"5866,183629","5528,576625","5456,755092","5989,510184","5611,19894","5851,459089","5295,25","5770,877511","5427,050956","5400,290771","5538,183698","5259,739851","5392,709159","5332,193917","5380,255092","5880,903041","5411,010114","5115,142787","5527,438756","5090,882638","5687,163225"
-970737,"5283,246715","4790,038996","4857,805154","5503,116788","5100,720792","5220,06503","4875,279252","5272,461071","5007,928578","5039,798695","5161,363636","4984,779252","4804,824707","5049,922053","5065,428578","5448,441539","5219,655762","5031,987038","5294,526012","4762,051935","5240,714355"
-968430,"5626,964294","5090,473267","5320,848328","5878,071594","5371,857117","5541,973206","5327,875","5302,508911","5422,160767","5466,13385","5399,535767","5088,249878","5097,312561","5277,008972","5066,839355","5511,07135","5157,437439","5074,134033","5328,410706","4950,910706","5484,089355"
-966497,"4265,816371","3781,540806","3930,275495","4667,714251","4571,081648","4605,714251","3393,398019","4216,714355","3949,806117","3737,428571","4215,234689","3461,581682","3948,397949","3844,010184","3772,581648","4507,040841","4003,346994","3784,602016","4324,622489","3611,183594","4416,265276"
-964255,"6047,996715","5466,72401","5778,331121","6074,753263","5590,779164","5971,29217","5377,513006","5674,292236","5466,188343","5096,165594","5621,668834","5404,857244","5480,957741","5500,93497","5391,068182","5921,477339","5692,490279","5025,827859","5710,977317","5308,941628","5662,077925"
-964245,"6061,7344","5565,591584","5800,09708","6069,249048","5619,527507","6188,708872","5520,565968","5896,858949","5526,263697","5251,111531","5586,156471","5365,261922","5574,506778","5596,341867","5367,897938","5940,709147","5649,204067","5141,77381","5668,081682","5528,556129","5721,74149"
